"Url","Action","Name","Type","Label"
"https://ecom-demo.workdo.io/order-view/eyJpdiI6InhGMjIzaUZQRzhaeldXaWFXcWFkVWc9PSIsInZhbHVlIjoiSHZqbkZySjUrQ1RLSlJJWjFobGxXUT09IiwibWFjIjoiNmFlZTRmZGE4YmMyYWFkZDI5NzRkYjA0YWM5MjNjNzJlODM1ZDc5NTU1YTBkZGNiMzBkYmJkNjgyMzEyODU3MyIsInRhZyI6IiJ9","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/order-view/eyJpdiI6InhGMjIzaUZQRzhaeldXaWFXcWFkVWc9PSIsInZhbHVlIjoiSHZqbkZySjUrQ1RLSlJJWjFobGxXUT09IiwibWFjIjoiNmFlZTRmZGE4YmMyYWFkZDI5NzRkYjA0YWM5MjNjNzJlODM1ZDc5NTU1YTBkZGNiMzBkYmJkNjgyMzEyODU3MyIsInRhZyI6IiJ9","https://ecom-demo.workdo.io/order-note","_token","hidden",""
"https://ecom-demo.workdo.io/order-view/eyJpdiI6InhGMjIzaUZQRzhaeldXaWFXcWFkVWc9PSIsInZhbHVlIjoiSHZqbkZySjUrQ1RLSlJJWjFobGxXUT09IiwibWFjIjoiNmFlZTRmZGE4YmMyYWFkZDI5NzRkYjA0YWM5MjNjNzJlODM1ZDc5NTU1YTBkZGNiMzBkYmJkNjgyMzEyODU3MyIsInRhZyI6IiJ9","https://ecom-demo.workdo.io/order-note","order_id","hidden",""
"https://ecom-demo.workdo.io/order-view/eyJpdiI6InhGMjIzaUZQRzhaeldXaWFXcWFkVWc9PSIsInZhbHVlIjoiSHZqbkZySjUrQ1RLSlJJWjFobGxXUT09IiwibWFjIjoiNmFlZTRmZGE4YmMyYWFkZDI5NzRkYjA0YWM5MjNjNzJlODM1ZDc5NTU1YTBkZGNiMzBkYmJkNjgyMzEyODU3MyIsInRhZyI6IiJ9","https://ecom-demo.workdo.io/order-note","","submit","标记"
"https://ecom-demo.workdo.io/pages","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/plan","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/pos","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/pos","","","text",""
"https://ecom-demo.workdo.io/pos","","","text",""
"https://ecom-demo.workdo.io/pos","https://ecom-demo.workdo.io/empty-cart","_token","hidden",""
"https://ecom-demo.workdo.io/pos","https://ecom-demo.workdo.io/empty-cart","session_key","hidden",""
"https://ecom-demo.workdo.io/product","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/logout","_token","hidden",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","_token","hidden",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","name","text",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","","text",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","slug","text",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","product_weight","number",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","price","number",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","sale_price","number",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","track_stock","hidden",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","track_stock","checkbox",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","stock_status","radio",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","stock_status","radio","已售出"
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","stock_status","radio","在后台订单"
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","product_stock","number",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","low_stock_threshold","number",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","stock_order_status","radio","没有"
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","stock_order_status","radio","允许,但通知客户"
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","stock_order_status","radio","允许"
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","variant_product","hidden",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","variant_product","checkbox",""
"https://ecom-demo.workdo.io/product/create","https://ecom-demo.workdo.io/product","trending","hidden",""
